Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Nepal,NPL,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,21.688683,14.40150487,13.82696783,14.34546175,17.2323108,13.20711679,14.53345202,13.57893669,16.98264552,15.99781527,22.26781875,24.95113214,26.10532292,26.0439879,27.75151912,30.27279561,32.51913562,30.39886389,31.54620972,30.10154981,31.52878547,31.96504199,32.71988914,33.82903805,33.35092809,32.18875416,34.67505513,41.69541314,47.18958118,50.43207274,59.4905184,58.4577687,64.03553489,56.70960129,52.56698125,55.710589,55.83717421,46.2307185,44.24788362,46.14728672,44.06294748,44.76198776,44.57927502,46.03620635,47.07944776,45.98490577,41.82825464,43.65820666,48.14600023,52.87192577,53.23270598,
Nauru,NRU,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,44.18028005,45.85873984,47.86436257,53.55623702,53.13487882,55.94385563,53.89975706,52.54667494,58.81130708,58.6914103,58.87547736,58.44234131,57.9944847,66.19998085,60.74196891,52.76943783,50.00536571,48.40452834,51.97881716,52.60745061,54.63556544,59.23481502,57.55433112,58.81392038,56.91425246,55.11617096,55.24739062,57.89655979,61.40584843,68.51776133,67.23382435,62.65553106,57.91476935,58.80019928,58.01971326,59.56690237,58.37168975,64.33739769,55.16218874,58.22641695,59.18073532,56.88911723,56.04481142,55.23501617,,
OECD members,OED,Trade (% of GDP),NE.TRD.GNFS.ZS,23.65182381,23.51136112,23.23936199,23.34578034,23.65531699,23.8607274,24.32771232,24.17993827,25.15733429,25.9047949,26.26600671,26.28097445,26.32832461,28.78546094,34.21899051,31.87571682,33.17891117,33.28836586,32.44645331,34.51879122,37.34715474,37.84950233,36.82458845,36.27555332,38.2751976,37.89759184,34.73046296,34.79691217,35.47979776,36.62973031,36.64427431,36.16047953,36.01413656,35.64834869,37.43076552,39.95782237,40.8455987,43.00695441,43.40114551,43.61088408,47.65672227,46.42317894,45.02228594,44.66332491,46.98877734,49.01337058,51.91178648,53.16687257,55.38232348,47.95139461,52.8404951,56.73067532,57.37093282,57.31197732,57.62961063,56.48501248,
Oman,OMN,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,56.18556701,84.87928844,86.5,93.35205993,97.92166267,103.125,123.0224321,121.4776077,118.2408476,108.3003619,102.3447188,107.0469934,101.7758666,100.3146024,102.7758943,101.6977044,91.71867921,87.85978864,87.01061914,80.17299281,77.94499494,71.35990076,,74.82917492,77.80682444,80.26483427,81.10583729,77.78873835,79.59149064,85.57615375,88.62796617,91.69423094,86.25039566,79.59363251,81.03699544,77.01842503,82.55391791,90.24743741,89.3398042,87.83675181,96.47258031,95.66104851,85.28215078,89.81887208,115.9444147,116.8693128,129.4525834,115.4151882,,
Other small states,OSS,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.26037827,112.5646071,115.3860629,113.9188872,117.4557699,112.4128525,112.0252778,112.6917648,107.4973026,106.4443252,106.1220613,106.7505284,110.5459715,110.1223169,108.5379832,99.10990958,104.7369742,112.1439593,113.3407751,111.51589,108.6291159,102.6550442,
Pakistan,PAK,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,27.28263303,23.93001763,22.52954583,22.43874416,19.93228827,28.75681062,29.83046002,34.45787835,33.24603291,30.09561874,28.30545349,27.71982034,33.4499072,36.58720141,35.32948849,31.71009381,34.89608088,33.69652588,33.2375269,34.56735176,34.23845689,35.25660833,35.63006853,38.90949489,35.55468347,37.88785965,38.74734536,35.3270506,36.13275367,38.33012683,36.8522661,34.01172518,32.31996281,28.12960732,30.37153377,30.53762992,32.84449575,30.30012871,35.25329003,35.68172966,32.99042857,35.59420149,32.07184826,32.86892658,32.93990515,32.80550221,33.34351997,31.00168625,28.05239916,
Panama,PAN,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,175.3950276,170.5467761,149.010848,118.8843924,117.2239209,120.0062741,124.1773148,125.7801083,124.679669,139.8088733,155.1845971,178.5241249,184.6355825,178.3916188,183.1948583,187.1439711,156.0082227,165.3465272,151.2681605,126.6877133,133.9904543,130.0987718,121.8527287,114.6941793,123.6534376,135.6952779,137.1757612,145.6059739,157.0686969,134.0951736,141.8370382,156.6081373,150.3693132,129.087425,114.9830389,,
Peru,PER,Trade (% of GDP),NE.TRD.GNFS.ZS,41.58451915,44.18024593,43.06879261,41.11717483,38.32905951,35.6083078,35.67398095,36.56798305,37.99167051,35.22116698,33.89285633,29.39481481,28.91392223,29.45436992,36.42980384,32.79230372,32.27501302,38.61826318,40.79314081,46.82960313,27.45098039,19.1011236,19.59459459,22.90909091,23.06397306,27.49844817,16.94743935,13.18226927,15.56087824,17.87193157,30.2726593,27.12441648,28.60200426,29.27627343,29.71098305,31.64137934,32.25462215,34.00901158,33.23259713,33.39695217,35.57896778,34.80052543,34.82733679,36.67111301,41.03275297,46.86635108,50.83078142,53.87594206,56.46560288,46.41854412,50.01237374,55.23827263,52.29739145,48.87898652,46.367125,44.62390348,
Philippines,PHL,Trade (% of GDP),NE.TRD.GNFS.ZS,23.42250401,26.61732194,36.18234058,35.57105885,36.676049,38.34283946,38.74909559,40.56967474,36.39349757,32.50257093,42.62137397,40.86845198,39.14977109,44.6559899,52.37372388,48.12783696,44.57554771,45.18428887,45.60445802,48.1976343,52.04370069,51.00534098,46.47026739,49.42085256,49.09729809,45.90904084,48.70263284,52.86350774,55.33182679,58.38051789,60.80026958,62.18494869,63.15795315,71.1664701,73.95955656,80.53853431,89.79995598,108.2503174,98.66224418,94.90945626,104.7298598,98.90894108,102.4350803,101.8493334,102.6425208,97.87854923,94.94082587,86.6194089,76.28226657,65.59038464,71.41949127,67.69791655,64.89944361,60.22506287,61.05298726,60.79130917,
Palau,PLW,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.91121579,78.83470182,78.91235327,68.00196344,78.02219726,79.78614271,74.8200295,63.34469826,85.84923118,148.7730743,123.640125,124.7168807,111.586429,118.8146606,114.5159855,119.4744735,120.500051,131.464109,118.8402361,127.3926551,138.130065,139.5104575,142.621819,150.7541251,134.4815588,
Papua New Guinea,PNG,Trade (% of GDP),NE.TRD.GNFS.ZS,,44.23604758,44.12521441,48.37662338,52.60454879,56.00390498,56.9177886,56.99795715,58.9335044,64.81107875,72.41497703,79.6085952,79.458979,79.69828359,86.72602954,86.14302808,82.55464563,91.24374278,87.35608661,91.0694603,96.50489433,96.98430288,97.3302081,89.64760793,92.58839026,94.55467619,94.93448665,92.83887443,95.17365383,93.39396526,89.57154931,94.41979144,93.55197727,89.58928726,93.30266532,104.739981,107.8033526,99.20797503,102.8609321,116.0068021,115.421838,117.5803671,118.9191103,123.449069,131.082911,,,,,,,,,,,,
Poland,POL,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.01170368,44.90993403,42.0708949,41.18531667,41.4047942,44.39125512,46.19454556,50.90170438,56.97161582,54.4633811,60.79573338,58.07425147,60.92445631,69.43730569,71.81933472,70.79059293,78.30078417,80.95111702,81.50959586,75.90696479,82.09243907,87.0667968,89.31824097,90.68971909,93.62590496,95.93187893,
Pre-demographic dividend,PRE,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,39.69523164,43.55268237,40.46813226,46.27814347,57.762943,56.8993551,56.89464793,59.78197418,55.94766121,58.07478184,64.03476156,64.45028297,58.86376864,45.4809626,44.20834818,49.59358752,44.8706365,51.63701857,47.8359126,52.88639926,44.91575571,44.45719129,52.77395567,48.47507211,52.92428697,48.51532634,58.04746636,77.85748016,79.70542581,81.55002121,81.42522857,84.94999003,77.26407735,87.81354335,74.82686148,75.90335887,73.47325213,71.68710458,74.33346911,68.49942762,63.80541221,67.68882326,64.32264881,58.31936584,55.86575204,58.87677732,
Puerto Rico,PRI,Trade (% of GDP),NE.TRD.GNFS.ZS,124.4754342,105.4581369,108.9906432,107.4305821,109.5389989,108.5545723,110.6481617,111.5294251,110.652764,109.7742514,107.0550387,104.6964653,101.5658329,108.1629156,121.7598376,121.8911238,117.1197288,137.2529235,133.578146,137.4196078,137.7033963,141.3350715,139.1178822,134.048366,137.0064605,136.7328431,129.885204,131.1248848,132.7621245,141.8873024,147.5922087,149.4253219,138.1588389,127.0202611,127.0828908,128.9506253,121.4225543,122.3503274,123.4043843,131.8270096,134.2942776,137.3128668,131.4555523,148.2368145,147.0618756,146.0649457,149.7124684,146.1896336,145.2726331,133.1303114,128.9647944,132.6068615,127.3843094,130.2196772,,,
"Korea, Dem. People‰Ûªs Rep.",PRK,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Trade (% of GDP),NE.TRD.GNFS.ZS,33.47752362,36.05248861,34.22538285,35.88074465,46.0262968,48.33395315,48.24523581,47.09657162,45.49486598,44.01577681,43.20812242,44.66859757,46.22668866,47.23128384,53.93489882,41.52808183,37.70996459,40.52325753,41.12545534,50.72706874,54.22867552,55.56950353,55.75552124,58.92042617,64.40407151,61.50866178,54.01325105,59.56841566,63.19156856,64.8608141,65.04750856,60.35912871,56.30032653,54.16854015,57.17028365,59.90703224,60.20822505,62.28731466,63.8106832,63.29318291,67.42339013,65.0640678,62.16105381,60.43826721,62.76298067,62.57180573,68.07303623,69.65307983,71.96332806,61.08227734,67.3048494,72.86388057,75.92896147,78.02734429,79.71133826,79.89657315,
Paraguay,PRY,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.13931922,89.49755756,113.6037635,123.0793315,118.0640778,103.0352664,95.93427891,104.6933329,82.10045479,85.08514056,80.73887933,90.13588868,94.86023593,95.59127043,104.2038865,107.7700041,103.5183617,103.5456255,96.29960728,106.5848792,102.8226124,98.62840026,93.83601875,89.81401638,82.14620626,
Pacific island small states,PSS,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,98.00220783,100.6932584,94.10114449,98.05272232,94.40835454,96.8823404,90.24780794,91.59119202,102.609705,115.4756711,123.6234133,109.2209966,100.7090889,104.1749545,101.5661895,104.748675,106.667388,105.8369258,103.9056504,104.1094414,112.4477154,109.9284124,108.8691153,107.6839417,107.4414613,107.125562,104.9142185,102.3693784,115.2751148,102.5944091,111.2408949,112.7012903,114.3023258,115.0543028,109.1411633,123.6922754,
Post-demographic dividend,PST,Trade (% of GDP),NE.TRD.GNFS.ZS,26.63746678,26.00873364,25.56968909,25.75475933,25.88384868,25.96563524,26.53214065,26.25447037,27.38603416,28.2728306,28.51712856,28.42400275,28.23583193,30.77739873,36.6782768,34.02150245,35.45080036,35.56944298,34.71657544,37.1226256,40.23385879,40.70504172,39.45869619,38.68046996,40.56740586,40.10784558,36.85948371,37.031315,37.90147947,39.10388646,39.05314316,38.46676772,38.23757747,38.06669055,39.81019221,42.32543038,42.88319093,44.88279981,45.19830797,45.65657184,50.00688025,48.55175289,47.20527435,47.16326188,49.73207887,51.94266228,54.8770185,55.98220503,58.53109468,50.30728705,55.5595499,59.53130305,59.96318556,59.93697173,60.04343844,58.2703949,
French Polynesia,PYF,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.3135907,26.53899631,27.07253268,28.37777012,28.15943867,29.88874991,30.58935077,32.8265239,29.24470494,29.12537837,,,,,,,,,,,,,,,,
Qatar,QAT,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.64992687,87.66795203,83.50922105,84.44703884,91.05812556,85.73296979,89.61265972,94.96867168,88.46972363,90.16494869,90.37242884,94.74554417,98.57091931,96.11410571,89.43284165,80.14416297,86.07028995,97.54174025,103.8255697,102.4814149,98.51437896,90.87802694,
Romania,ROU,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.90709873,39.13516947,63.99024746,51.00370337,51.86707007,55.95230321,60.37946526,62.74022835,53.47724912,59.92656734,70.71250429,73.49696435,76.04920396,76.51250672,80.21416086,75.92764334,76.05263105,72.59205385,67.11996273,61.1534098,70.74457215,79.25781618,79.90166742,80.27217565,82.74941602,82.71235745,
Russian Federation,RUS,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.91448517,36.10679913,26.25670361,110.5770647,68.69844324,50.95371265,55.18375919,47.92309991,47.25720384,55.7727411,69.39376348,68.09433859,61.11073841,59.70767417,59.12826901,56.5818524,56.71324849,54.73340187,51.70612275,53.38246604,48.43506103,50.35550549,48.37003455,47.98028534,47.63694502,48.44526955,50.73801127,
Rwanda,RWA,Trade (% of GDP),NE.TRD.GNFS.ZS,22.52100386,21.31147261,22.07999859,18.59375156,24.61538575,29.03226197,31.27753591,25.92504157,23.87920772,22.03497077,26.73942628,27.0805232,24.53744536,25.04098504,33.50767572,26.87132833,33.97446072,31.9279659,38.58111782,43.79744133,40.81859447,31.58023542,35.70304958,32.34075737,32.29569297,30.66989535,32.73883473,26.59128118,24.22284757,23.42777303,19.68415887,25.37197378,23.83144703,25.67900701,71.09562831,30.97217315,32.23006582,33.46746051,28.79446359,30.7474641,31.19816888,32.75497962,30.7499373,32,35.88362069,36.66666667,37.58741259,40.7748184,41.51734655,40.03977461,41.04724646,43.47373895,44.14881623,45.41529605,46.17238184,45.33150591,
South Asia,SAS,Trade (% of GDP),NE.TRD.GNFS.ZS,13.11522571,12.23960776,12.16451116,12.15135506,11.59255792,10.87189601,12.67378314,13.17952293,11.9898593,10.87087896,11.08140012,10.59530601,11.5433861,12.6077933,14.56246098,15.48584321,16.26048305,15.87450141,16.36597338,18.65342944,19.99613945,18.71426717,18.02483921,17.76669469,17.43376553,16.59702433,15.98094166,16.28306242,17.23052854,18.66337844,19.39228002,20.2482816,21.88211654,23.25594824,23.33971741,26.11245517,25.3575197,25.86054623,26.45273678,27.18048542,28.75472221,28.16053846,31.08236073,32.33850066,37.5148377,41.74080812,45.14848338,44.45702968,50.66583798,44.21389936,46.34502156,53.00396931,52.99113888,51.29496904,47.12051241,,
Saudi Arabia,SAU,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,72.44894146,73.13276003,72.36548475,71.90185191,79.85570202,120.6194499,76.13822449,95.06655321,83.98114544,86.28829042,90.91438812,89.10033037,90.75616435,92.91188016,89.85007633,86.14526942,79.74442425,66.7135242,62.48928638,67.99436639,66.52658395,71.82305743,72.23129233,75.20397354,75.52379329,68.22594952,60.45044776,65.44599478,67.04229214,65.57123945,56.47418448,58.11918375,68.55461702,63.95141455,64.95409912,70.23307086,75.08283666,81.95407594,89.94460468,94.8633171,96.10263087,84.85834156,82.76853503,85.76484177,83.74154445,82.9658946,80.90989746,72.5277574,
Sudan,SDN,Trade (% of GDP),NE.TRD.GNFS.ZS,27.56246813,27.66557069,29.66486486,34.75026567,33.47124535,29.27749107,28.26465467,30.65928176,31.95823348,31.10523861,32.74989744,32.8187751,32.68563498,31.87120859,33.434893,34.79814219,30.36584201,26.0033701,23.13408513,29.31163331,33.72729507,33.27176825,34.35305435,31.83789442,24.92655667,17.62802597,12.96248588,16.65656009,11.48778923,14.68519201,11.08745554,15.07132884,19.670283,11.4660479,14.61020937,14.77246695,23.2061102,17.85861324,21.87513604,24.71436749,29.40423446,24.19332776,31.39638942,31.99763154,37.79031548,47.58002131,45.7449141,44.55307091,43.68505192,35.96704522,36.97560936,33.11167174,26.86495238,22.12359924,19.11879275,18.98163279,
Senegal,SEN,Trade (% of GDP),NE.TRD.GNFS.ZS,31.08957118,39.91815044,38.41450429,35.62225085,35.68738657,34.50284372,36.6995374,35.45654348,44.82373369,48.97939225,49.90194768,50.03506936,55.70131988,56.91157602,77.92307242,66.47168722,68.42063551,80.93506809,62.82587766,62.67023605,62.2548508,83.22394006,72.61339991,86.96262594,83.17123641,67.06232716,57.20987098,50.20406136,51.88578862,55.37071821,57.59614368,54.01028841,53.09039951,49.63685974,70.82068956,68.19379694,59.74860813,60.86698756,61.95883844,63.11063512,65.14190693,66.49058544,67.5141107,65.35930544,66.90739929,69.44158564,68.72369222,73.29149467,78.55765436,65.48720886,65.11009242,70.69015736,77.74293239,76.9632086,74.0994433,73.5820798,
Singapore,SGP,Trade (% of GDP),NE.TRD.GNFS.ZS,339.4481799,299.5298543,286.7692429,297.0083339,255.1518696,257.6621286,253.8988911,236.0533263,256.9240997,273.8377931,271.2117086,259.4389339,229.1831373,245.8921713,314.2515035,283.5846445,305.9305821,327.0357051,334.6621869,375.1026684,411.0352854,399.8744427,372.6621882,333.3125652,313.3367704,304.4346571,295.1035754,325.3742102,360.3534095,348.0501238,344.2589633,323.8290365,311.1561766,313.2037616,315.8438949,345.7442206,335.9331653,325.3933642,313.8848706,337.5439573,366.0708871,352.7492263,354.2779896,382.7914067,406.2920755,422.3304601,430.3576128,398.6578055,439.6566811,360.2307242,372.0993631,377.3023893,367.1354554,361.5913198,359.7734492,326.1170607,
Solomon Islands,SLB,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,116.1349693,98.90710383,110.6763285,94.16149068,95.58139535,111.5258856,89.93723849,91.4992272,96.2335958,94.74509804,109.9459584,96.1680642,107.4662188,105.5239589,94.7535052,90.23119667,104.2541096,88.85852799,77.79254179,62.72242796,52.40233926,50.54631437,58.08208208,73.29747827,88.67712645,93.37323397,105.6742213,111.5,96.9,132.3502216,134.4252141,125.4481061,123.2618635,113.3346219,98.2079751,
Sierra Leone,SLE,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,58.59321812,60.14803272,59.39597315,58.39271576,50.53053423,52.82243265,60.30245146,63.65441761,56.80647266,48.04246136,50.23033501,59.5797729,50.46647122,46.44927799,43.83047973,46.99056556,61.08178278,62.75344374,41.68899969,33.1059112,23.02985895,31.43184278,26.92697769,55.15308017,43.11616458,41.58841861,68.69066737,60.24404961,64.49287525,52.85983759,55.16006752,45.02925044,49.59553065,28.27802404,35.33267956,33.7491637,57.5299629,35.78502112,38.82995536,46.38693669,46.14000999,47.52473942,41.91279546,40.29538717,39.21347662,40.83601141,50.52141284,79.55413229,92.02584999,102.49668,86.62032441,59.17378644,
El Salvador,SLV,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,55.19755731,54.44100181,54.29625077,52.45206262,48.98036974,49.38389295,51.24607965,57.22153642,62.94303622,73.24897352,71.2629731,72.36070952,75.63807687,69.79628576,74.11278522,67.40646419,60.26649248,51.24774023,54.39780104,50.29067505,52.21053821,53.71412272,45.0946222,38.09570441,36.92829582,49.78441542,47.73300697,48.52469478,53.46353416,55.17339468,59.39582127,55.00751297,63.44580456,61.87335532,62.21730166,69.83424825,67.46544846,67.44392487,70.04193611,71.25513505,69.80133148,71.84904074,74.17743933,76.58018758,61.87164222,68.76876316,74.64324301,69.69882756,71.94888074,69.57077057,67.9890291,
San Marino,SMR,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Trade (% of GDP),NE.TRD.GNFS.ZS,29.86031318,39.07957524,40.30810883,41.84202792,46.41654072,37.7908151,37.53264752,35.90377641,36.41112344,39.64092361,28.25259401,33.17376304,36.28492797,40.78622483,57.45056971,39.34475033,33.87774733,79.47671867,81.9459675,99.83333254,121.6670604,93.19274317,94.01817628,96.31172479,75.6683161,25.63701617,36.35831858,37.9055224,27.00735895,52.57995151,47.52815201,,,,,,,,,,,,,,,,,,,,,,,76.62556054,75.36358858,75.79371745,
Serbia,SRB,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.21612278,42.08120582,45.54739014,51.52844714,30.11727178,24.17032702,60.18719069,59.37054658,61.51305566,74.85271607,74.28007267,80.86558663,81.02716544,83.25586762,69.59133129,80.85400212,83.34964117,90.52495374,93.10966707,97.59886581,105.1285773,
Sub-Saharan Africa (excluding high income),SSA,Trade (% of GDP),NE.TRD.GNFS.ZS,44.93828142,43.79159515,42.55938915,43.86427851,44.88605245,45.12104574,42.88436378,44.05550452,43.25195635,42.57229635,41.65452019,43.58226375,43.03525813,45.11806678,53.26438448,52.6218607,53.02724932,53.87961056,53.24523579,54.60755997,60.13167045,58.84044846,52.99372101,46.16725378,46.94478826,52.65124143,50.43326476,54.32978389,52.49832145,54.79667364,50.95765032,50.85711254,57.04587826,54.51606369,58.88491359,56.81237901,64.67659987,66.67285685,65.26651587,65.1213446,68.62347479,71.79046782,67.83969104,68.48895979,63.10433399,65.49400325,68.27562512,70.24272465,74.48244469,64.94667877,62.63401507,66.84923116,64.35988743,61.09139102,59.84827464,64.34386534,
South Sudan,SSD,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.26629766,94.83576384,90.94344828,93.22685985,55.38119524,54.32878101,54.163864,67.35567254,
Sub-Saharan Africa,SSF,Trade (% of GDP),NE.TRD.GNFS.ZS,44.93828142,43.79159515,42.55938915,43.86427851,44.88605245,45.12104574,42.88436378,44.05550452,43.25195635,42.57229635,41.65452019,43.58226375,43.03525813,45.11806678,53.26438448,52.6218607,53.07211419,53.91445052,53.27810322,54.63722664,60.1527788,58.85280691,53.01705368,46.19454319,46.97255856,52.67167715,50.44161971,54.32975681,52.51175174,54.80621309,50.97078132,50.86418559,57.0442985,54.52174021,58.87972262,56.81191497,64.70918255,66.68467693,65.28163347,65.14494258,68.69885715,71.88865219,67.92072734,68.57976446,63.18287141,65.5898209,68.37467666,70.33801696,74.59937323,65.08130139,62.75112001,66.96372954,64.47304405,61.18752952,59.94816604,64.34386534,
Small states,SST,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.47251637,110.7468177,112.4221062,111.9838513,115.4134848,110.3632816,110.6843574,110.8579338,104.8517627,104.0566969,104.3909529,105.8940504,110.2265318,108.7402332,108.5275232,97.74891193,102.6404423,110.2515822,110.6308214,108.1880857,105.1367363,97.53001251,
Sao Tome and Principe,STP,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,Trade (% of GDP),NE.TRD.GNFS.ZS,118.1672882,111.1280488,108.0193237,110.3636364,121.0177906,123.9091237,118.9362946,116.6792643,109.2475068,115.8706361,114.6469755,118.3816737,116.011822,116.1152964,148.5349973,132.1505376,122.4530168,117.1606864,112.9843644,117.4329502,143.03686,131.3761881,119.1061575,102.4558624,92.14256784,76.64471801,65.31425365,56.68724805,53.69971574,65.52016516,86.49240278,79.95315637,62.43532707,42.65587489,49.3369158,50.05757413,54.10981331,59.98582735,83.59510582,60.86613997,52.92777948,77.99854466,58.37956472,65.29923502,74.22098632,75.57883673,113.183361,101.3770004,109.1668385,87.92066178,90.96139415,111.008662,109.5921715,103.0629312,98.03652437,91.09859628,
Slovak Republic,SVK,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.34167498,89.90857518,136.2035291,114.8001031,111.132165,111.238296,115.2232764,119.5408438,103.9221944,99.35648551,110.6994317,123.6156401,122.1961348,126.2829945,140.1618237,149.1659708,166.5211561,168.1224672,163.3241083,137.1397009,154.5580682,171.4537182,179.8953328,183.4276652,180.0573051,185.1638513,
Slovenia,SVN,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.46338264,93.62771927,96.32601758,96.77506218,92.62909085,103.6791403,104.53866,103.3271683,102.108464,111.3770973,119.797479,129.438625,136.4917531,134.1443749,112.6164762,127.1413755,138.9123029,142.3776616,144.5486319,145.1819147,146.3031092,
Sweden,SWE,Trade (% of GDP),NE.TRD.GNFS.ZS,46.44109154,44.03452456,43.29733632,43.46087167,44.21557242,44.40045416,43.35503833,42.09835533,43.14854907,45.88145915,45.1131274,43.984851,43.39337627,48.20320592,60.31241288,52.28057257,52.70152493,52.21445106,51.30237176,57.18479265,56.89637849,56.77313914,61.77473019,65.50124804,65.38946024,65.18788759,59.33883837,59.779469,59.4408364,60.13229237,56.85681134,52.04747538,51.72450977,59.24059944,64.92682723,69.62712138,67.48877473,73.15428763,75.74384605,76.0093822,82.32740621,81.27620423,77.86356229,76.14812773,79.29382574,84.57396972,88.78948308,89.53977992,93.35913135,83.14330294,86.90284699,88.66152689,87.71501845,83.0936768,85.35064197,86.13825477,
Swaziland,SWZ,Trade (% of GDP),NE.TRD.GNFS.ZS,82.61856962,76.79067058,93.58129837,112.7666893,99.968329,118.5258964,146.9945355,157.8651685,147.7192982,119.123506,130.3370787,122.7459016,125.6205674,126.5584416,140.7572383,129.8311445,143.2911392,134.0393343,149.5948683,162.1216489,188.6475089,181.0141745,168.031523,162.5666721,148.2522276,149.5165109,148.5433109,163.9535861,157.1410475,171.0033827,127.9017825,129.8957019,133.4420342,133.6624377,136.5437824,133.7630748,139.987222,137.502563,151.9504921,146.2665447,162.3414539,183.9187025,196.741371,202.8498702,172.3990177,178.257774,155.6251879,152.6295241,128.041047,134.9577814,133.4361434,101.2141013,,,,,
Sint Maarten (Dutch part),SXM,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,97.09213747,88.09833739,85.32027572,83.55900236,81.39409704,71.28910243,76.49669831,73.65585658,74.91779796,75.06083492,59.63445885,54.29998979,67.2743804,65.29201046,65.84738956,59.02201909,55.21916081,61.07998045,52.77876718,56.30796248,103.0037197,80.58965932,83.06578577,92.905297,157.3776706,187.3914456,163.2507639,175.4011807,155.5732546,178.3084397,184.897604,182.4386284,213.5192664,225.0231067,201.880604,207.1570635,202.211867,178.3186359,181.2883461,,
Syrian Arab Republic,SYR,Trade (% of GDP),NE.TRD.GNFS.ZS,49.15659306,39.98186453,42.49716343,40.59841476,35.9165248,34.0800718,40.64747597,34.90472896,37.88266154,38.80053508,39.35639491,40.50477141,42.70343476,48.81482981,59.01990688,56.50850029,54.92143523,60.0272377,47.00950787,56.26826197,54.75816708,49.60433839,39.64003218,40.74148561,37.16805864,37.99431691,34.19406169,45.51024135,43.65308774,54.38770026,56.29006291,56.47924664,63.88800689,68.76919916,78.45449821,68.97657516,69.91417906,66.22297638,61.42484483,64.30840492,63.97143408,64.61333189,68.61387864,62.03909463,79.86628673,82.01251781,78.22786803,76.47647598,,,,,,,,,
Turks and Caicos Islands,TCA,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
